,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,6.855794429779053,7.237098693847656,7.350889801979065,8.128400325775146
1,epigenomics,18.52323842048645,18.848175048828125,18.857314427693684,19.084803104400635
2,genome,21.78885293006897,21.884430408477783,21.88515881697337,21.9964599609375
3,soykb,20.87082815170288,21.207969903945923,21.27591359615326,21.88198971748352
