,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,30.050217628479004,107.90113711357117,105.21283668279648,140.39686250686646
1,epigenomics,21.032087564468384,22.9117648601532,23.19195081790288,25.390732049942017
2,genome,21.722450971603394,21.94770073890686,22.10390516122182,22.76506519317627
3,soykb,21.36881685256958,21.976988077163696,22.39828246831894,24.185658931732178
