,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,131.76005840301514,175.60922813415527,172.34917265176773,199.4187364578247
1,epigenomics,26.657503843307495,27.723536014556885,28.52715104818344,33.623302698135376
2,genome,21.878912448883057,21.92467164993286,21.928909440835316,21.982980489730835
3,soykb,21.722151279449463,22.387716054916382,22.345880270004272,22.686480045318604
