,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,6.258701801300049,7.838808059692383,7.89617786804835,10.447221040725708
1,epigenomics,18.036014795303345,20.535029888153076,20.64672444264094,24.181490182876587
2,genome,21.79023027420044,21.918208837509155,22.331785718599956,24.648616075515747
3,soykb,21.16454291343689,21.56268000602722,22.300192534923553,25.935762405395508
