,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,180.0,180.0,180.0,180.0
1,epigenomics,11.311237812042236,11.474321365356445,11.487277666727701,11.643730401992798
2,genome,8.866756677627563,10.230584383010864,10.219348867734274,11.230201244354248
3,soykb,14.469404697418213,17.737560033798218,16.988719443480175,18.58815360069275
4,video,5.608382940292358,7.005595445632935,6.79629401365916,8.19811224937439
5,illgal_recognizer,4.697967767715454,4.782285690307617,4.862299780050914,5.244879484176636
6,fileprocessing,21.92025661468506,40.44985842704773,37.71121503909429,41.6078999042511
7,wordcount,0.7784469127655029,0.8108654022216797,0.8748448689778646,1.2235558032989502
