,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,10.404411554336548,17.296048402786255,16.459922194480896,20.44228744506836
1,epigenomics,11.826357364654541,12.0183687210083,12.792916675408682,17.959954261779785
2,genome,15.227286100387573,15.510595798492432,15.938890735308329,17.879300594329834
3,soykb,6.6863017082214355,7.9917144775390625,9.203607400258383,14.688526153564453
