,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,6.855794429779053,7.237098693847656,7.350889801979065,8.128400325775146
1,epigenomics,14.719771385192871,14.845665454864502,14.840274512767792,14.928207159042358
2,genome,15.246606349945068,15.283259391784668,15.287927110989889,15.353191614151001
3,soykb,6.864367485046387,7.155815839767456,7.266950746377309,7.575066566467285
