,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,6.258701801300049,7.838808059692383,7.89617786804835,10.447221040725708
1,epigenomics,14.731850385665894,15.40737247467041,15.987398306528727,19.33959412574768
2,genome,15.299450635910034,15.436515092849731,15.677865246931711,16.96638774871826
3,soykb,6.802016735076904,7.37591552734375,8.825921495755514,13.462281465530396
