,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,11.328531980514526,12.006269454956055,12.057946642239889,12.955148696899414
1,epigenomics,23.230961322784424,23.891276597976685,24.317213078339893,25.537858724594116
2,genome,14.326756477355957,15.342564344406128,15.139820138613382,15.999207019805908
3,soykb,22.260324716567993,22.524646282196045,22.529377043247223,22.828147172927856
