,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,11.155850887298584,11.850956916809082,12.060843527317047,13.876647472381592
1,epigenomics,22.3031804561615,22.659337520599365,22.798522373040516,24.15410304069519
2,genome,14.247812747955322,14.30144715309143,14.827632884184519,16.714721202850342
3,soykb,21.720345973968506,22.073449850082397,22.152223964532215,22.720045566558838
