,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,11.214853763580322,11.435700416564941,11.603675067424774,12.257161855697632
1,epigenomics,21.439708471298218,22.235617876052856,22.271092275778454,23.498718976974487
2,genome,14.302262783050537,15.323252201080322,15.430039942264557,16.96635890007019
3,soykb,21.244202375411987,21.590821027755737,21.57906711101532,21.823065280914307
