,workflow,min_latency,median_latency,avg_latency,tail_latency
0,cycles,10.844144105911255,10.944936513900757,10.937305390834808,11.029377698898315
1,epigenomics,19.748186111450195,20.117855072021484,20.074863096078236,20.301505088806152
2,genome,14.37782073020935,15.39078164100647,15.451216240723928,17.303710222244263
3,soykb,21.335098028182983,22.000714540481567,21.955989559491474,22.383391857147217
