,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,11.91172997156779,12.019562482833862
2,genome,11.811954418818155,14.229203224182129
3,soykb,14.714904169241587,15.04296875
4,video,5.261137545108795,5.663508892059326
5,illgal_recognizer,4.742190996805827,4.834160327911377
6,fileprocessing,10.16977314154307,11.150975704193115
7,wordcount,1.0114446878433228,1.069941520690918
