,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,11.42056260506312,11.625562906265259
2,genome,11.157420893510183,12.015793800354004
3,soykb,14.45440411567688,14.662660360336304
4,video,7.114497284094493,8.323713064193726
5,illgal_recognizer,4.761630078156789,4.829900741577148
6,fileprocessing,39.90059765179952,58.28296875953674
7,wordcount,0.8106301228205363,0.8463973999023438
