,workflow,avg_latency,tail_latency
0,cycles,180.0,180.0
1,epigenomics,10.391895155111948,10.492347717285156
2,genome,9.950621962547302,10.908008098602295
3,soykb,13.654395778973898,13.803686618804932
4,video,4.410839875539144,4.613833904266357
5,illgal_recognizer,4.8272084792455034,4.9747984409332275
6,fileprocessing,17.799602766831715,17.9631245136261
7,wordcount,0.5681792696317037,0.6383872032165527
