,workflow,avg_latency,tail_latency
0,cycles,180.0,180.0
1,epigenomics,10.483590344587961,10.558933019638062
2,genome,10.298064470291138,11.118919849395752
3,soykb,13.710881670316061,13.953928709030151
4,video,4.359998861948649,4.579094648361206
5,illgal_recognizer,4.643514454364777,4.764659881591797
6,fileprocessing,9.864568730195364,9.916155576705933
7,wordcount,0.5486533840497335,0.6512157917022705
