,workflow,avg_latency,tail_latency
0,cycles,9.784120877583822,9.927045822143555
1,epigenomics,10.026299079259237,10.06581711769104
2,genome,14.735233227411905,17.909209489822388
3,soykb,14.363023400306702,14.51490306854248
4,video,4.340006430943807,4.6553778648376465
5,illgal_recognizer,4.683093210061391,4.877110242843628
6,fileprocessing,16.73338234424591,17.084400415420532
7,wordcount,0.5646591186523438,0.6824352741241455
