,workflow,avg_latency,tail_latency
0,cycles,9.959565579891205,10.372044324874878
1,epigenomics,10.04134339094162,10.086805582046509
2,genome,14.506211201349894,18.10024881362915
3,soykb,14.346745292345682,14.548752307891846
4,video,4.426926871140798,4.891257286071777
5,illgal_recognizer,4.716531713803609,4.8207385540008545
6,fileprocessing,16.77804825703303,16.99400496482849
7,wordcount,0.5702747901280721,0.6297929286956787
