,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,11.216868301232656,11.43194317817688
2,genome,10.190343221028646,11.00931429862976
3,soykb,14.597998122374216,14.963393926620483
4,video,5.331674476464589,5.7595086097717285
5,illgal_recognizer,4.714367826779683,4.802891969680786
6,fileprocessing,9.652857621510824,9.708560943603516
7,wordcount,1.2535877227783203,1.331005573272705
