,workflow,avg_latency,tail_latency
0,cycles,9.818636357784271,9.92407512664795
1,epigenomics,10.03706936041514,10.109584331512451
2,genome,15.018301765124003,17.92223811149597
3,soykb,17.527388612429302,17.994778633117676
4,video,6.084154824415843,9.343528032302856
5,illgal_recognizer,5.157054960727692,5.297428369522095
6,fileprocessing,16.9932523171107,17.59685444831848
7,wordcount,1.0699585477511089,1.1863725185394287
