,workflow,avg_latency,tail_latency
0,cycles,9.806595603624979,9.896272659301758
1,epigenomics,10.047759532928467,10.076927661895752
2,genome,14.455805838108063,16.670083045959473
3,soykb,17.40279060602188,17.85274600982666
4,video,5.711528917153676,6.10740065574646
5,illgal_recognizer,5.16987959543864,5.316152095794678
6,fileprocessing,16.936738928159077,17.217344760894775
7,wordcount,1.0874943137168884,1.1928832530975342
