,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,11.724520961443583,11.845526695251465
2,genome,14.348174552122751,15.617571592330933
3,soykb,17.31964256366094,18.762067794799805
4,video,7.466632187366486,8.498619318008423
5,illgal_recognizer,5.363509317239125,5.678212642669678
6,fileprocessing,18.240551789601643,18.4582302570343
7,wordcount,1.0870413780212402,1.1866049766540527
