,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,11.596025665601095,11.715837717056274
2,genome,10.296282708644867,10.805545091629028
3,soykb,16.603570342063904,18.248286247253418
4,video,7.390013555685679,7.95154881477356
5,illgal_recognizer,5.5050085584322614,5.93434476852417
6,fileprocessing,10.326015253861746,10.39686393737793
7,wordcount,1.6958099404970806,1.9965226650238037
