,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,10.777777095635733,10.97360634803772
2,genome,13.867218315601349,14.995208263397217
3,soykb,16.242729365825653,17.696723461151123
4,video,8.497286240259806,13.620305299758911
5,illgal_recognizer,5.0571736097335815,5.173752784729004
6,fileprocessing,10.06430858373642,10.250377655029297
7,wordcount,1.0127957065900166,1.0955853462219238
