,workflow,avg_latency,tail_latency
0,cycles,180.0,180.0
1,epigenomics,11.27362649043401,11.387778043746948
2,genome,12.543718024094899,14.1498779296875
3,soykb,16.996694966157275,18.51021018028259
4,video,7.592475231488545,8.62336344718933
5,illgal_recognizer,7.480314926306406,7.889007806777954
6,fileprocessing,22.754680864016215,27.839549016952514
7,wordcount,1.735847783088684,1.9495615005493163
