,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,10.835836589336395,10.934796810150146
2,genome,10.99722170829773,12.427692651748657
3,soykb,16.655275483926136,18.270315170288086
4,video,7.534210979938507,8.660800218582153
5,illgal_recognizer,5.419269382953644,5.904983282089233
6,fileprocessing,54.843701442082725,78.40006852149963
7,wordcount,2.127239227294922,2.2421271800994873
