,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,10.810731053352356,10.928039073944092
2,genome,13.608488420645395,14.733677387237549
3,soykb,13.992547392845154,14.210821866989136
4,video,3.603028396765391,3.644883871078491
5,illgal_recognizer,5.010270277659099,6.075829029083252
6,fileprocessing,18.128944357236225,19.00293231010437
7,wordcount,0.9822420080502828,1.060783863067627
