,workflow,avg_latency,tail_latency
0,cycles,180,180
1,epigenomics,10.761352598667145,10.931373596191406
2,genome,10.767070988814035,12.135035037994385
3,soykb,14.284039517243704,15.779906272888184
4,video,5.194616933663686,5.47951078414917
5,illgal_recognizer,5.030461132526398,5.140389680862427
6,fileprocessing,41.060709615548454,45.570411920547485
7,wordcount,1.0101177891095479,1.0805273056030273
